prompt_id,category,level,domain,target_smells,syntax_ok,loc,cc_max,mi,ruff_total,undefined_name,unused_var,n_smells,smells_found,target_covered,target_hit,model,lang
duplicated_code_intermediate_001,duplicated_code,intermediate,Healthcare,Duplicated Code,1,76,2,100.0,7,0,0,4,Duplicated Code,1,1,deepseek-coder-6.7b,es
feature_envy_advanced_001,feature_envy,advanced,Healthcare,Feature Envy,1,35,8,52.15,2,0,0,10,Data Class;Duplicated Code;Lazy Class;Long Method;Long Parameter List,1,0,deepseek-coder-6.7b,es
feature_envy_basic_001,feature_envy,basic,E-commerce,Feature Envy,1,15,2,100.0,0,0,0,3,Global State;Long Parameter List;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,es
feature_envy_intermediate_001,feature_envy,intermediate,Finance,Feature Envy,1,33,3,79.28,0,0,0,2,Long Method;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,es
global_state_advanced_001,global_state,advanced,Finance,Global State,1,68,2,100.0,0,0,0,78,Data Class;Duplicated Code;God Class / Large Class;Speculative Generality,1,0,deepseek-coder-6.7b,es
global_state_basic_001,global_state,basic,E-commerce,Global State,1,23,1,87.22,5,0,0,16,Dead Code;Duplicated Code;Global State,1,1,deepseek-coder-6.7b,es
global_state_intermediate_001,global_state,intermediate,Finance,Global State,1,24,6,94.84,0,0,0,3,Comments (as smell indicator);Long Method;Long Parameter List,1,0,deepseek-coder-6.7b,es
god_class_advanced_001,god_class,advanced,General Software,God Class / Large Class,1,72,5,39.35,0,0,0,28,Data Clumps;Duplicated Code;God Class / Large Class,1,1,deepseek-coder-6.7b,es
god_class_basic_001,god_class,basic,E-commerce,God Class / Large Class,1,49,3,65.63,0,0,0,8,Duplicated Code;Speculative Generality,1,0,deepseek-coder-6.7b,es
god_class_intermediate_001,god_class,intermediate,Healthcare,God Class / Large Class,1,39,3,94.99,1,0,0,2,Long Method;Long Parameter List,1,0,deepseek-coder-6.7b,es
inappropriate_intimacy_advanced_001,inappropriate_intimacy,advanced,Healthcare,Inappropriate Intimacy,1,63,2,100.0,2,0,0,60,Data Class;Dead Code;Duplicated Code;Middle Man;Temporary Field,1,0,deepseek-coder-6.7b,es
inappropriate_intimacy_basic_001,inappropriate_intimacy,basic,E-commerce,Inappropriate Intimacy,1,179,2,100.0,9,0,0,846,Data Class;Data Clumps;Duplicated Code,1,0,deepseek-coder-6.7b,es
inappropriate_intimacy_intermediate_001,inappropriate_intimacy,intermediate,Finance,Inappropriate Intimacy,1,33,2,68.92,0,0,0,8,Duplicated Code,1,0,deepseek-coder-6.7b,es
incomplete_library_class_advanced_001,incomplete_library_class,advanced,E-commerce,Incomplete Library Class,0,26,0,,6,0,0,4,Magic Numbers/Strings,0,,deepseek-coder-6.7b,es
incomplete_library_class_basic_001,incomplete_library_class,basic,E-commerce,Incomplete Library Class,1,17,1,100.0,0,0,0,0,,0,,deepseek-coder-6.7b,es
incomplete_library_class_intermediate_001,incomplete_library_class,intermediate,E-commerce,Incomplete Library Class,1,16,1,100.0,0,0,0,0,,0,,deepseek-coder-6.7b,es
lazy_class_advanced_001,lazy_class,advanced,Finance,Lazy Class,1,50,3,51.31,0,0,0,8,Duplicated Code,1,0,deepseek-coder-6.7b,es
lazy_class_basic_001,lazy_class,basic,E-commerce,Lazy Class,1,10,2,100.0,0,0,0,2,Global State;Lazy Class,1,1,deepseek-coder-6.7b,es
lazy_class_intermediate_001,lazy_class,intermediate,Finance,Lazy Class,1,37,2,63.82,0,0,0,2,Lazy Class,1,1,deepseek-coder-6.7b,es
long_method_advanced_001,long_method,advanced,General Software,Long Method,0,68,0,,2,0,0,25,Duplicated Code;Long Method;Long Parameter List,1,1,deepseek-coder-6.7b,es
long_method_basic_001,long_method,basic,E-commerce,Long Method,1,63,7,81.25,0,0,0,2,Long Method;Long Parameter List,1,1,deepseek-coder-6.7b,es
long_method_intermediate_001,long_method,intermediate,Healthcare,Long Method,1,53,2,87.12,0,0,0,10,Global State;Long Method,1,1,deepseek-coder-6.7b,es
long_parameter_list_advanced_001,long_parameter_list,advanced,General Software,Long Parameter List,1,29,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,deepseek-coder-6.7b,es
long_parameter_list_basic_001,long_parameter_list,basic,E-commerce,Long Parameter List,0,1,0,,9,0,0,0,,1,0,deepseek-coder-6.7b,es
long_parameter_list_intermediate_001,long_parameter_list,intermediate,Healthcare,Long Parameter List,1,3,1,100.0,1,0,0,1,Long Parameter List,1,1,deepseek-coder-6.7b,es
magic_numbers_advanced_001,magic_numbers,advanced,Healthcare,Magic Numbers/Strings,1,35,1,89.37,9,0,0,3,Comments (as smell indicator);Long Method;Long Parameter List,1,0,deepseek-coder-6.7b,es
magic_numbers_basic_001,magic_numbers,basic,E-commerce,Magic Numbers/Strings,1,12,1,100.0,0,0,0,6,Long Parameter List;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,es
magic_numbers_intermediate_001,magic_numbers,intermediate,Finance,Magic Numbers/Strings,1,7,1,100.0,1,0,0,8,Long Parameter List;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,es
message_chains_advanced_001,message_chains,advanced,Finance,Message Chains,1,6,2,100.0,0,0,0,0,,1,0,deepseek-coder-6.7b,es
message_chains_basic_001,message_chains,basic,E-commerce,Message Chains,1,2,1,100.0,0,0,0,1,Message Chains,1,1,deepseek-coder-6.7b,es
message_chains_intermediate_001,message_chains,intermediate,Finance,Message Chains,1,5,2,100.0,0,0,0,1,Message Chains,1,1,deepseek-coder-6.7b,es
middle_man_advanced_001,middle_man,advanced,Finance,Middle Man,1,66,2,100.0,0,0,0,63,Data Class;Duplicated Code;Global State;Long Method,1,0,deepseek-coder-6.7b,es
middle_man_basic_001,middle_man,basic,E-commerce,Middle Man,1,15,2,100.0,0,0,0,5,Data Class;Duplicated Code;Speculative Generality,1,0,deepseek-coder-6.7b,es
middle_man_intermediate_001,middle_man,intermediate,Finance,Middle Man,1,18,2,100.0,0,0,0,18,Data Clumps;Duplicated Code;Long Parameter List;Middle Man,1,1,deepseek-coder-6.7b,es
parallel_inheritance_advanced_001,parallel_inheritance,advanced,Finance,Parallel Inheritance Hierarchies,1,50,2,100.0,0,0,0,21,Data Class;Duplicated Code;Lazy Class,1,0,deepseek-coder-6.7b,es
parallel_inheritance_basic_001,parallel_inheritance,basic,E-commerce,Parallel Inheritance Hierarchies,1,56,4,100.0,0,0,0,26,Data Class;Duplicated Code;Lazy Class;Parallel Inheritance Hierarchies;Refused Bequest,1,1,deepseek-coder-6.7b,es
parallel_inheritance_intermediate_001,parallel_inheritance,intermediate,Finance,Parallel Inheritance Hierarchies,1,21,2,100.0,0,0,0,16,Data Class;Data Clumps;Duplicated Code;Lazy Class;Long Parameter List,1,0,deepseek-coder-6.7b,es
primitive_obsession_advanced_001,primitive_obsession,advanced,Healthcare,Primitive Obsession,1,19,2,100.0,1,0,0,6,Data Class;Duplicated Code;Lazy Class;Long Parameter List,0,,deepseek-coder-6.7b,es
primitive_obsession_basic_001,primitive_obsession,basic,E-commerce,Primitive Obsession,1,11,1,100.0,0,0,0,1,Long Parameter List,0,,deepseek-coder-6.7b,es
primitive_obsession_intermediate_001,primitive_obsession,intermediate,Finance,Primitive Obsession,1,11,2,100.0,1,0,0,4,Data Class;Lazy Class;Long Parameter List,0,,deepseek-coder-6.7b,es
refused_bequest_advanced_001,refused_bequest,advanced,Finance,Refused Bequest,1,23,2,60.99,2,0,0,8,Data Clumps;Duplicated Code;Lazy Class;Long Parameter List,1,0,deepseek-coder-6.7b,es
refused_bequest_basic_001,refused_bequest,basic,E-commerce,Refused Bequest,1,26,2,86.1,0,0,0,4,Duplicated Code;Global State;Middle Man,1,0,deepseek-coder-6.7b,es
refused_bequest_intermediate_001,refused_bequest,intermediate,Finance,Refused Bequest,1,6,2,100.0,0,0,0,2,Data Class;Lazy Class,1,0,deepseek-coder-6.7b,es
shotgun_surgery_advanced_001,shotgun_surgery,advanced,Finance,Shotgun Surgery,1,73,7,100.0,5,0,0,52,Data Class;Deep Nesting;Duplicated Code;Lazy Class;Long Parameter List,0,,deepseek-coder-6.7b,es
shotgun_surgery_basic_001,shotgun_surgery,basic,E-commerce,Shotgun Surgery,1,25,1,100.0,0,0,0,25,Duplicated Code;Global State;Magic Numbers/Strings,0,,deepseek-coder-6.7b,es
shotgun_surgery_intermediate_001,shotgun_surgery,intermediate,Finance,Shotgun Surgery,1,78,2,100.0,0,0,0,85,Data Class;Duplicated Code;Lazy Class;Middle Man,0,,deepseek-coder-6.7b,es
speculative_generality_advanced_001,speculative_generality,advanced,Finance,Speculative Generality,0,3,0,,64,0,0,0,,1,0,deepseek-coder-6.7b,es
speculative_generality_basic_001,speculative_generality,basic,E-commerce,Speculative Generality,0,1,0,,27,0,0,0,,1,0,deepseek-coder-6.7b,es
speculative_generality_intermediate_001,speculative_generality,intermediate,Finance,Speculative Generality,1,47,2,100.0,0,0,0,21,Duplicated Code;Global State;Lazy Class,1,0,deepseek-coder-6.7b,es
switch_statements_advanced_001,switch_statements,advanced,Healthcare,Switch Statements,1,64,29,37.16,4,0,0,23,Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,deepseek-coder-6.7b,es
switch_statements_basic_001,switch_statements,basic,E-commerce,Switch Statements,1,13,6,63.52,1,0,0,7,Magic Numbers/Strings;Switch Statements,1,1,deepseek-coder-6.7b,es
switch_statements_intermediate_001,switch_statements,intermediate,Finance,Switch Statements,1,30,17,49.84,5,0,0,2,Long Method;Switch Statements,1,1,deepseek-coder-6.7b,es
temporary_field_advanced_001,temporary_field,advanced,Finance,Temporary Field,1,44,2,100.0,1,0,0,32,Duplicated Code;Long Parameter List;Speculative Generality,1,0,deepseek-coder-6.7b,es
temporary_field_basic_001,temporary_field,basic,E-commerce,Temporary Field,1,31,0,100.0,0,0,0,18,Global State;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,es
temporary_field_intermediate_001,temporary_field,intermediate,Finance,Temporary Field,1,12,2,100.0,1,0,0,1,Long Parameter List,1,0,deepseek-coder-6.7b,es
alternative_classes_different_interfaces_advanced_001,alternative_classes_different_interfaces,advanced,Finance,Alternative Classes with Different Interfaces,1,36,3,75.43,8,0,2,5,Dead Code;Long Method;Long Parameter List;Magic Numbers/Strings,0,,deepseek-coder-6.7b,fr
alternative_classes_different_interfaces_basic_001,alternative_classes_different_interfaces,basic,E-commerce,Alternative Classes with Different Interfaces,1,30,2,100.0,2,0,0,5,Duplicated Code;Global State,0,,deepseek-coder-6.7b,fr
alternative_classes_different_interfaces_intermediate_001,alternative_classes_different_interfaces,intermediate,Finance,Alternative Classes with Different Interfaces,1,67,3,54.51,4,0,0,6,Duplicated Code;Feature Envy;Long Method,0,,deepseek-coder-6.7b,fr
comments_smell_advanced_001,comments_smell,advanced,E-commerce,Comments (as smell indicator),1,67,0,84.77,2,0,0,20,Comments (as smell indicator);Global State;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,fr
comments_smell_basic_001,comments_smell,basic,E-commerce,Comments (as smell indicator),1,19,4,94.21,0,0,0,1,Long Method,1,0,deepseek-coder-6.7b,fr
comments_smell_intermediate_001,comments_smell,intermediate,E-commerce,Comments (as smell indicator),1,80,8,87.27,0,0,0,19,Comments (as smell indicator);Duplicated Code;Long Method,1,1,deepseek-coder-6.7b,fr
data_class_advanced_001,data_class,advanced,Finance,Data Class,1,172,2,100.0,0,0,0,777,Data Class;Duplicated Code;God Class / Large Class;Long Method;Temporary Field,1,1,deepseek-coder-6.7b,fr
data_class_basic_001,data_class,basic,E-commerce,Data Class,1,30,2,100.0,0,0,0,18,Data Class;Duplicated Code;Long Parameter List,1,1,deepseek-coder-6.7b,fr
data_class_intermediate_001,data_class,intermediate,Finance,Data Class,1,81,2,100.0,1,0,0,69,Data Class;Duplicated Code;God Class / Large Class;Long Parameter List,1,1,deepseek-coder-6.7b,fr
data_clumps_advanced_001,data_clumps,advanced,Healthcare,Data Clumps,1,30,2,100.0,1,0,0,4,Global State;Long Parameter List;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,fr
data_clumps_basic_001,data_clumps,basic,E-commerce,Data Clumps,1,30,1,100.0,0,0,0,6,Duplicated Code;Global State;Long Parameter List;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,fr
data_clumps_intermediate_001,data_clumps,intermediate,Finance,Data Clumps,1,37,2,64.57,0,0,0,6,Duplicated Code;Long Parameter List,1,0,deepseek-coder-6.7b,fr
dead_code_advanced_001,dead_code,advanced,Finance,Dead Code,1,37,0,100.0,4,2,0,12,Comments (as smell indicator);Dead Code;Global State;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,fr
dead_code_basic_001,dead_code,basic,E-commerce,Dead Code,1,21,3,76.35,2,0,0,2,Duplicated Code,1,0,deepseek-coder-6.7b,fr
dead_code_intermediate_001,dead_code,intermediate,Finance,Dead Code,1,47,5,50.2,0,0,0,23,Data Class;Duplicated Code;Lazy Class;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,fr
deep_nesting_advanced_001,deep_nesting,advanced,Healthcare,Deep Nesting,1,20,10,56.27,2,0,0,2,Long Method;Switch Statements,1,0,deepseek-coder-6.7b,fr
deep_nesting_basic_001,deep_nesting,basic,E-commerce,Deep Nesting,0,146,0,,360,0,0,79,Long Method;Long Parameter List;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,fr
deep_nesting_intermediate_001,deep_nesting,intermediate,Finance,Deep Nesting,1,19,6,95.21,5,5,0,2,Comments (as smell indicator);Long Method,1,0,deepseek-coder-6.7b,fr
duplicated_code_advanced_001,duplicated_code,advanced,General Software,Duplicated Code,1,21,4,87.94,0,0,0,4,Duplicated Code;Switch Statements,1,1,deepseek-coder-6.7b,fr
duplicated_code_basic_001,duplicated_code,basic,E-commerce,Duplicated Code,1,19,2,100.0,3,0,0,3,Duplicated Code,1,1,deepseek-coder-6.7b,fr
duplicated_code_intermediate_001,duplicated_code,intermediate,Healthcare,Duplicated Code,1,42,3,100.0,7,0,0,12,Dead Code;Duplicated Code,1,1,deepseek-coder-6.7b,fr
feature_envy_advanced_001,feature_envy,advanced,Healthcare,Feature Envy,1,49,10,75.23,2,0,0,12,Data Class;Duplicated Code;Feature Envy;Lazy Class;Long Method;Long Parameter List,1,1,deepseek-coder-6.7b,fr
feature_envy_basic_001,feature_envy,basic,E-commerce,Feature Envy,1,7,2,100.0,0,0,0,1,Feature Envy,1,1,deepseek-coder-6.7b,fr
feature_envy_intermediate_001,feature_envy,intermediate,Finance,Feature Envy,1,19,7,56.06,0,0,0,1,Magic Numbers/Strings,1,0,deepseek-coder-6.7b,fr
global_state_advanced_001,global_state,advanced,Finance,Global State,0,19,0,,163,0,0,0,,1,0,deepseek-coder-6.7b,fr
global_state_basic_001,global_state,basic,E-commerce,Global State,1,41,1,84.62,4,0,0,21,Dead Code;Duplicated Code;Global State,1,1,deepseek-coder-6.7b,fr
global_state_intermediate_001,global_state,intermediate,Finance,Global State,1,32,2,100.0,0,0,0,19,Data Class;Duplicated Code;Speculative Generality;Temporary Field,1,0,deepseek-coder-6.7b,fr
god_class_advanced_001,god_class,advanced,General Software,God Class / Large Class,1,58,4,44.63,0,0,0,16,Duplicated Code;God Class / Large Class;Middle Man,1,1,deepseek-coder-6.7b,fr
god_class_basic_001,god_class,basic,E-commerce,God Class / Large Class,1,49,3,45.58,0,0,0,20,Duplicated Code,1,0,deepseek-coder-6.7b,fr
god_class_intermediate_001,god_class,intermediate,Healthcare,God Class / Large Class,1,37,3,98.03,0,0,0,5,Comments (as smell indicator);Duplicated Code;Speculative Generality,1,0,deepseek-coder-6.7b,fr
inappropriate_intimacy_advanced_001,inappropriate_intimacy,advanced,Healthcare,Inappropriate Intimacy,1,38,2,100.0,0,0,0,5,Duplicated Code,1,0,deepseek-coder-6.7b,fr
inappropriate_intimacy_basic_001,inappropriate_intimacy,basic,E-commerce,Inappropriate Intimacy,1,16,2,100.0,0,0,0,10,Data Class;Duplicated Code,1,0,deepseek-coder-6.7b,fr
inappropriate_intimacy_intermediate_001,inappropriate_intimacy,intermediate,Finance,Inappropriate Intimacy,1,47,4,60.82,1,0,0,5,Duplicated Code,1,0,deepseek-coder-6.7b,fr
incomplete_library_class_advanced_001,incomplete_library_class,advanced,E-commerce,Incomplete Library Class,1,31,4,90.29,1,0,0,2,Dead Code;Long Method,0,,deepseek-coder-6.7b,fr
incomplete_library_class_basic_001,incomplete_library_class,basic,E-commerce,Incomplete Library Class,1,29,4,90.16,0,0,0,5,Long Method;Magic Numbers/Strings,0,,deepseek-coder-6.7b,fr
incomplete_library_class_intermediate_001,incomplete_library_class,intermediate,E-commerce,Incomplete Library Class,1,37,1,84.93,1,0,0,5,Dead Code;Duplicated Code,0,,deepseek-coder-6.7b,fr
lazy_class_advanced_001,lazy_class,advanced,Finance,Lazy Class,1,62,3,49.09,0,0,0,17,Duplicated Code;Global State;Magic Numbers/Strings,1,0,deepseek-coder-6.7b,fr
lazy_class_basic_001,lazy_class,basic,E-commerce,Lazy Class,1,7,2,98.44,0,0,0,2,Global State;Lazy Class,1,1,deepseek-coder-6.7b,fr
lazy_class_intermediate_001,lazy_class,intermediate,Finance,Lazy Class,1,31,2,90.36,0,0,0,9,Global State;Lazy Class;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,fr
long_method_advanced_001,long_method,advanced,General Software,Long Method,0,20,0,,218,0,0,0,,1,0,deepseek-coder-6.7b,fr
long_method_basic_001,long_method,basic,E-commerce,Long Method,1,150,47,58.23,22,0,0,38,Comments (as smell indicator);Dead Code;Deep Nesting;Long Method;Long Parameter List;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,fr
long_method_intermediate_001,long_method,intermediate,Healthcare,Long Method,1,27,2,100.0,0,0,0,3,Global State;Long Method,1,1,deepseek-coder-6.7b,fr
long_parameter_list_advanced_001,long_parameter_list,advanced,General Software,Long Parameter List,1,28,1,100.0,1,0,0,2,Long Method;Long Parameter List,1,1,deepseek-coder-6.7b,fr
long_parameter_list_basic_001,long_parameter_list,basic,E-commerce,Long Parameter List,1,4,1,100.0,1,0,0,1,Long Parameter List,1,1,deepseek-coder-6.7b,fr
long_parameter_list_intermediate_001,long_parameter_list,intermediate,Healthcare,Long Parameter List,1,3,1,100.0,1,0,0,1,Long Parameter List,1,1,deepseek-coder-6.7b,fr
magic_numbers_advanced_001,magic_numbers,advanced,Healthcare,Magic Numbers/Strings,1,41,9,71.83,6,0,0,6,Long Method;Long Parameter List;Magic Numbers/Strings;Switch Statements,1,1,deepseek-coder-6.7b,fr
magic_numbers_basic_001,magic_numbers,basic,E-commerce,Magic Numbers/Strings,1,15,1,99.61,0,0,0,5,Global State;Long Parameter List;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,fr
magic_numbers_intermediate_001,magic_numbers,intermediate,Finance,Magic Numbers/Strings,1,18,6,58.9,3,0,0,3,Long Parameter List;Magic Numbers/Strings,1,1,deepseek-coder-6.7b,fr
message_chains_advanced_001,message_chains,advanced,Finance,Message Chains,1,23,2,100.0,0,0,0,4,Duplicated Code;Speculative Generality,1,0,deepseek-coder-6.7b,fr
message_chains_basic_001,message_chains,basic,E-commerce,Message Chains,1,25,3,100.0,2,0,0,2,Deep Nesting;Long Method,1,0,deepseek-coder-6.7b,fr
message_chains_intermediate_001,message_chains,intermediate,Finance,Message Chains,1,26,5,93.57,4,4,0,3,Comments (as smell indicator);Long Method;Message Chains,1,1,deepseek-coder-6.7b,fr
middle_man_advanced_001,middle_man,advanced,Finance,Middle Man,1,93,2,100.0,0,0,0,124,Duplicated Code;Speculative Generality,1,0,deepseek-coder-6.7b,fr
middle_man_basic_001,middle_man,basic,E-commerce,Middle Man,1,19,2,100.0,1,1,0,13,Data Class;Duplicated Code;Global State;Magic Numbers/Strings;Middle Man,1,1,deepseek-coder-6.7b,fr
middle_man_intermediate_001,middle_man,intermediate,Finance,Middle Man,1,18,2,100.0,0,0,0,16,Duplicated Code;Middle Man,1,1,deepseek-coder-6.7b,fr
parallel_inheritance_advanced_001,parallel_inheritance,advanced,Finance,Parallel Inheritance Hierarchies,1,39,2,100.0,0,0,0,46,Duplicated Code;Lazy Class,1,0,deepseek-coder-6.7b,fr
parallel_inheritance_basic_001,parallel_inheritance,basic,E-commerce,Parallel Inheritance Hierarchies,1,40,3,100.0,0,0,0,22,Duplicated Code;Lazy Class;Parallel Inheritance Hierarchies,1,1,deepseek-coder-6.7b,fr
parallel_inheritance_intermediate_001,parallel_inheritance,intermediate,Finance,Parallel Inheritance Hierarchies,1,50,2,54.18,2,0,0,35,Data Clumps;Duplicated Code;Long Parameter List,1,0,deepseek-coder-6.7b,fr
primitive_obsession_advanced_001,primitive_obsession,advanced,Healthcare,Primitive Obsession,1,16,2,100.0,1,0,0,4,Data Class;Lazy Class;Long Parameter List,0,,deepseek-coder-6.7b,fr
primitive_obsession_basic_001,primitive_obsession,basic,E-commerce,Primitive Obsession,1,18,5,93.72,0,0,0,1,Long Parameter List,0,,deepseek-coder-6.7b,fr
primitive_obsession_intermediate_001,primitive_obsession,intermediate,Finance,Primitive Obsession,1,15,2,100.0,1,0,0,5,Data Class;Lazy Class;Long Parameter List,0,,deepseek-coder-6.7b,fr
